term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_TRAIN_0608,火,fire,ELEMENT,,extracted_from_train_entities_template_normalized,"occurrence_count=5; first_occurrence=TCM_TRAIN_0061; source_translation_variants=fire; source_entity_types=ELEMENT; PATHOGEN; text_type=04_zangfu_fu_organ_functions; 07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0061, TCM_TRAIN_0062, TCM_TRAIN_0068, TCM_TRAIN_0069, TCM_TRAIN_0139",YES,TERM_TRAIN_VG_0608,single_form,template_preferred_applied,5,5,0,0,ELEMENT; PATHOGEN,fire,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0061, TCM_TRAIN_0062, TCM_TRAIN_0068, TCM_TRAIN_0069, TCM_TRAIN_0139"
TERM_TRAIN_0609,火热,fire-heat,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0747; source_translation_variants=fire-heat; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; 28_zangfu_interrelationships; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0747, TCM_TRAIN_0755, TCM_TRAIN_0913, TCM_TRAIN_0914",YES,TERM_TRAIN_VG_0609,single_form,unchanged,4,4,0,0,PATHOGENESIS,fire-heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0747, TCM_TRAIN_0755, TCM_TRAIN_0913, TCM_TRAIN_0914"
TERM_TRAIN_0610,火热上扰,upward disturbance by fire-heat,PATHOGEN,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0482; source_translation_variants=upward disturbance by fire-heat; source_entity_types=PATHOGEN; text_type=20_medicinal_categories_functions; 30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0482, TCM_TRAIN_0861, TCM_TRAIN_0862",YES,TERM_TRAIN_VG_0610,single_form,unchanged,3,3,0,0,PATHOGEN,upward disturbance by fire-heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0482, TCM_TRAIN_0861, TCM_TRAIN_0862"
TERM_TRAIN_0611,火热内盛,internal exuberance of fire-heat,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0186; source_translation_variants=internal exuberance of fire-heat; source_entity_types=PATHOGEN; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0186,YES,TERM_TRAIN_VG_0611,single_form,unchanged,1,1,0,0,PATHOGEN,internal exuberance of fire-heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0186
TERM_TRAIN_0612,火邪,pathogenic fire,PATHOGEN,fire-pathogen; fire pathogen,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0147; source_translation_variants=fire pathogen; source_entity_types=PATHOGEN; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0147,YES,TERM_TRAIN_VG_0612,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,1,0,0,PATHOGEN,fire pathogen,NO,fire-pathogen,,统一“邪”类术语译法，保留 fire-pathogen。,TCM_TRAIN_0147
TERM_TRAIN_0613,灼热,burning heat,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0770; source_translation_variants=burning heat; source_entity_types=PATHOGEN; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0770,YES,TERM_TRAIN_VG_0613,single_form,unchanged,1,1,0,0,PATHOGEN,burning heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0770
TERM_TRAIN_0614,灼痛,burning pain,SYMPTOM,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0747; source_translation_variants=burning pain; source_entity_types=SYMPTOM; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0747,YES,TERM_TRAIN_VG_0614,single_form,template_preferred_applied,1,1,0,0,SYMPTOM,burning pain,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0747
TERM_TRAIN_0615,炎上,flaring upward,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0139; source_translation_variants=flaring upward; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0139,YES,TERM_TRAIN_VG_0615,single_form,unchanged,1,1,0,0,CONCEPT,flaring upward,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0139
TERM_TRAIN_0616,炎热,heat,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0136; source_translation_variants=heat; source_entity_types=PATHOGEN; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0136,YES,TERM_TRAIN_VG_0616,single_form,unchanged,1,1,0,0,PATHOGEN,heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0136
TERM_TRAIN_0617,炮制,processing,CONCEPT,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0362; source_translation_variants=processing; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0362, TCM_TRAIN_0363",YES,TERM_TRAIN_VG_0617,single_form,unchanged,2,2,0,0,CONCEPT,processing,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0362, TCM_TRAIN_0363"
TERM_TRAIN_0618,烘热,warm sensation,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0765; source_translation_variants=warm sensation; source_entity_types=PATHOGEN; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0765,YES,TERM_TRAIN_VG_0618,single_form,unchanged,1,1,0,0,PATHOGEN,warm sensation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0765
TERM_TRAIN_0619,热入营血,heat entering the nutrient and blood levels,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0251; source_translation_variants=heat entering the nutrient and blood levels; source_entity_types=PATHOGEN; text_type=11_kidney_essence_jing_marrow; evidence_ids=TCM_TRAIN_0251,YES,TERM_TRAIN_VG_0619,single_form,unchanged,1,1,0,0,PATHOGEN,heat entering the nutrient and blood levels,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0251
TERM_TRAIN_0620,热入血分,heat entering the blood level,PATHOGEN,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0439; source_translation_variants=heat entering the blood level; source_entity_types=PATHOGEN; text_type=18_materia_medica_properties; 19_formula_compatibility_categories; evidence_ids=TCM_TRAIN_0439, TCM_TRAIN_0441",YES,TERM_TRAIN_VG_0620,single_form,unchanged,2,2,0,0,PATHOGEN,heat entering the blood level,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0439, TCM_TRAIN_0441"
TERM_TRAIN_0621,热性哮喘,heat-type asthma,SYMPTOM,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0678; source_translation_variants=heat-type asthma; source_entity_types=SYMPTOM; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0678, TCM_TRAIN_0679",YES,TERM_TRAIN_VG_0621,single_form,unchanged,2,2,0,0,SYMPTOM,heat-type asthma,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0678, TCM_TRAIN_0679"
TERM_TRAIN_0622,热性药物,hot-natured medicinals,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0826; source_translation_variants=hot-natured medicinals; source_entity_types=PATHOGEN; text_type=29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0826,YES,TERM_TRAIN_VG_0622,single_form,unchanged,1,1,0,0,PATHOGEN,hot-natured medicinals,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0826
TERM_TRAIN_0623,热极生风,extreme heat generating wind,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0183; source_translation_variants=extreme heat generating wind; source_entity_types=PATHOGEN; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0183,YES,TERM_TRAIN_VG_0623,single_form,unchanged,1,1,0,0,PATHOGEN,extreme heat generating wind,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0183
TERM_TRAIN_0624,热毒,heat toxin,DIAGNOSIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0404; source_translation_variants=heat toxin; source_entity_types=DIAGNOSIS; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0404,YES,TERM_TRAIN_VG_0624,single_form,unchanged,1,1,0,0,DIAGNOSIS,heat toxin,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0404
TERM_TRAIN_0625,热毒证,heat-toxin syndrome,SYNDROME,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0597; source_translation_variants=heat-toxin syndrome; source_entity_types=SYNDROME; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0597, TCM_TRAIN_0598",YES,TERM_TRAIN_VG_0625,single_form,unchanged,2,2,0,0,SYNDROME,heat-toxin syndrome,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0597, TCM_TRAIN_0598"
TERM_TRAIN_0626,热灼血瘀,heat scorching blood stasis,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0200; source_translation_variants=heat scorching blood stasis; source_entity_types=PATHOGEN; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0200,YES,TERM_TRAIN_VG_0626,single_form,unchanged,1,1,0,0,PATHOGEN,heat scorching blood stasis,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0200
TERM_TRAIN_0627,热痰,heat phlegm,DIAGNOSIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0408; source_translation_variants=heat phlegm; source_entity_types=DIAGNOSIS; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0408,YES,TERM_TRAIN_VG_0627,single_form,unchanged,1,1,0,0,DIAGNOSIS,heat phlegm,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0408
TERM_TRAIN_0628,热盛,exuberant heat,PATHOGEN,excessive heat,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0269; source_translation_variants=exuberant heat; excessive heat; source_entity_types=PATHOGEN; text_type=12_qi_blood_body_fluid_relations; 28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0269, TCM_TRAIN_0767",YES,TERM_TRAIN_VG_0628,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,PATHOGEN,exuberant heat; excessive heat,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0269, TCM_TRAIN_0767"
TERM_TRAIN_0629,热盛动血,exuberant heat stirring blood,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0285; source_translation_variants=exuberant heat stirring blood; source_entity_types=PATHOGEN; text_type=13_six_exogenous_pathogens; evidence_ids=TCM_TRAIN_0285,YES,TERM_TRAIN_VG_0629,single_form,unchanged,1,1,0,0,PATHOGEN,exuberant heat stirring blood,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0285
TERM_TRAIN_0630,热证,heat syndrome,SYNDROME,heat syndromes,extracted_from_train_entities_template_normalized,"occurrence_count=6; first_occurrence=TCM_TRAIN_0235; source_translation_variants=heat syndrome; heat syndromes; source_entity_types=SYNDROME; text_type=10_viscera_phase_zangfu_functions; 11_kidney_essence_jing_marrow; 12_qi_blood_body_fluid_relations; 15_zangfu_syndrome_differentiation; 16_meridian_theory_channels_vessels; 29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0235, TCM_TRAIN_0250, TCM_TRAIN_0262, TCM_TRAIN_0332, TCM_TRAIN_0365, TCM_TRAIN_0825",YES,TERM_TRAIN_VG_0630,2 translation variant(s),template_preferred_applied; translation_variants_kept_as_aliases,6,6,0,0,SYNDROME,heat syndrome; heat syndromes,YES,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0235, TCM_TRAIN_0250, TCM_TRAIN_0262, TCM_TRAIN_0332, TCM_TRAIN_0365, TCM_TRAIN_0825"
TERM_TRAIN_0631,热邪,heat pathogen,PATHOGENESIS,heat pathogens,extracted_from_train_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0255; source_translation_variants=heat pathogen; heat pathogens; source_entity_types=PATHOGENESIS; text_type=11_kidney_essence_jing_marrow; 16_meridian_theory_channels_vessels; 28_zangfu_interrelationships; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0255, TCM_TRAIN_0365, TCM_TRAIN_0765, TCM_TRAIN_0922",YES,TERM_TRAIN_VG_0631,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,4,4,0,0,PATHOGENESIS,heat pathogen; heat pathogens,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0255, TCM_TRAIN_0365, TCM_TRAIN_0765, TCM_TRAIN_0922"
TERM_TRAIN_0632,热邪内盛,internal exuberance of heat pathogen,DIAGNOSIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0415; source_translation_variants=internal exuberance of heat pathogen; source_entity_types=DIAGNOSIS; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0415, TCM_TRAIN_0417",YES,TERM_TRAIN_VG_0632,single_form,unchanged,2,2,0,0,DIAGNOSIS,internal exuberance of heat pathogen,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0415, TCM_TRAIN_0417"
TERM_TRAIN_0633,燥,dryness,PATHOGEN,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0138; source_translation_variants=dryness; source_entity_types=PATHOGEN; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0138,YES,TERM_TRAIN_VG_0633,single_form,template_preferred_applied,1,1,0,0,PATHOGEN,dryness,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0138
TERM_TRAIN_0634,燥湿,dry dampness,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0822; source_translation_variants=dry dampness; source_entity_types=PATHOGEN; text_type=29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0822,YES,TERM_TRAIN_VG_0634,single_form,unchanged,1,1,0,0,PATHOGEN,dry dampness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0822
TERM_TRAIN_0635,燥热,dryness-heat,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0907; source_translation_variants=dryness-heat; source_entity_types=PATHOGENESIS; text_type=31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0907, TCM_TRAIN_0908",YES,TERM_TRAIN_VG_0635,single_form,unchanged,2,2,0,0,PATHOGENESIS,dryness-heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0907, TCM_TRAIN_0908"
TERM_TRAIN_0636,燥证,dryness syndrome,SYNDROME,dryness syndromes,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0378; source_translation_variants=dryness syndrome; dryness syndromes; source_entity_types=SYNDROME; text_type=16_meridian_theory_channels_vessels; 23_surgery_yin_yang_syndrome; evidence_ids=TCM_TRAIN_0378, TCM_TRAIN_0571",YES,TERM_TRAIN_VG_0636,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,SYNDROME,dryness syndrome; dryness syndromes,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0378, TCM_TRAIN_0571"
TERM_TRAIN_0637,燥邪,pathogenic dryness,PATHOGEN,dry-pathogen; dryness pathogen,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0146; source_translation_variants=dryness pathogen; source_entity_types=PATHOGEN; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0146,YES,TERM_TRAIN_VG_0637,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,1,0,0,PATHOGEN,dryness pathogen,NO,dry-pathogen,,统一“邪”类术语译法，保留 dry-pathogen。,TCM_TRAIN_0146
TERM_TRAIN_0638,物质基础,material basis,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0046; source_translation_variants=material basis; source_entity_types=CONCEPT; text_type=03_five_elements_zangfu; evidence_ids=TCM_TRAIN_0046,YES,TERM_TRAIN_VG_0638,single_form,unchanged,1,1,0,0,CONCEPT,material basis,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0046
TERM_TRAIN_0639,理气剂,Qi-regulating formulas,FORMULA,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0559; source_translation_variants=Qi-regulating formulas; source_entity_types=FORMULA; text_type=22_pediatric_physiology_pathology; 23_surgery_yin_yang_syndrome; evidence_ids=TCM_TRAIN_0559, TCM_TRAIN_0560",YES,TERM_TRAIN_VG_0639,single_form,unchanged,2,2,0,0,FORMULA,Qi-regulating formulas,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0559, TCM_TRAIN_0560"
