id,split,zh,en,gold_count,model_count,eval_count,entities_gold,entities_model,entities_eval
TCM_TEST_0005,test,阴阳学说可用于分析人体的生理活动。,Yin-Yang theory can be used to analyze physiological activities of the human body.,4,1,2,"[{""zh"":""阴阳学说"",""en"":""Yin-Yang theory"",""type"":""SUBSTANCE""},{""zh"":""生理活动"",""en"":""physiological activities"",""type"":""CONCEPT""},{""zh"":""阴阳"",""en"":""Yin and Yang"",""type"":""THEORY""},{""zh"":""动"",""en"":""motion"",""type"":""CONCEPT""}]","[{""zh"":""阴阳"",""en"":""Yin and Yang"",""type"":""THEORY""}]","[{""zh"":""阴阳学说"",""en"":""Yin-Yang theory"",""type"":""SUBSTANCE""},{""zh"":""生理活动"",""en"":""physiological activities"",""type"":""CONCEPT""}]"
TCM_TEST_0006,test,阴阳学说可用于说明疾病的病理变化。,Yin-Yang theory can be used to explain pathological changes of disease.,4,2,3,"[{""zh"":""阴阳学说"",""en"":""Yin-Yang theory"",""type"":""SUBSTANCE""},{""zh"":""病理变化"",""en"":""pathological changes"",""type"":""PATHOLOGY""},{""zh"":""阴阳"",""en"":""Yin and Yang"",""type"":""THEORY""},{""zh"":""疾病"",""en"":""disease"",""type"":""DISEASE""}]","[{""zh"":""病理变化"",""en"":""pathological changes"",""type"":""PATHOLOGY""},{""zh"":""阴阳"",""en"":""Yin and Yang"",""type"":""THEORY""}]","[{""zh"":""阴阳学说"",""en"":""Yin-Yang theory"",""type"":""SUBSTANCE""},{""zh"":""病理变化"",""en"":""pathological changes"",""type"":""PATHOLOGY""},{""zh"":""疾病"",""en"":""disease"",""type"":""DISEASE""}]"
TCM_TEST_0007,test,动属阳，静属阴。,"Motion pertains to Yang, and stillness pertains to Yin.",4,2,4,"[{""zh"":""动"",""en"":""motion"",""type"":""CONCEPT""},{""zh"":""静"",""en"":""stillness"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""动"",""en"":""motion"",""type"":""CONCEPT""},{""zh"":""静"",""en"":""stillness"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0008,test,外属阳，内属阴。,"The exterior pertains to Yang, and the interior pertains to Yin.",4,2,4,"[{""zh"":""外"",""en"":""exterior"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""外"",""en"":""exterior"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0009,test,上属阳，下属阴。,"The upper pertains to Yang, and the lower pertains to Yin.",4,2,4,"[{""zh"":""上"",""en"":""upper"",""type"":""DIAGNOSIS""},{""zh"":""下"",""en"":""lower"",""type"":""THERAPY""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""上"",""en"":""upper"",""type"":""DIAGNOSIS""},{""zh"":""下"",""en"":""lower"",""type"":""THERAPY""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0010,test,热属阳，寒属阴。,"Heat pertains to Yang, and cold pertains to Yin.",4,3,4,"[{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0011,test,功能属阳，物质属阴。,"Function pertains to Yang, and substance pertains to Yin.",4,2,4,"[{""zh"":""功能"",""en"":""function"",""type"":""DIAGNOSIS""},{""zh"":""物质"",""en"":""substance"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""功能"",""en"":""function"",""type"":""DIAGNOSIS""},{""zh"":""物质"",""en"":""substance"",""type"":""CONCEPT""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0012,test,人体背部多属阳，腹部多属阴。,"The back of the human body mostly pertains to Yang, while the abdomen mostly pertains to Yin.",4,2,4,"[{""zh"":""背部"",""en"":""back"",""type"":""LOCATION""},{""zh"":""腹部"",""en"":""abdomen"",""type"":""LOCATION""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""背部"",""en"":""back"",""type"":""LOCATION""},{""zh"":""腹部"",""en"":""abdomen"",""type"":""LOCATION""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0013,test,四肢外侧多属阳，四肢内侧多属阴。,"The lateral sides of the limbs mostly pertain to Yang, while the medial sides mostly pertain to Yin.",4,2,0,"[{""zh"":""四肢外侧"",""en"":""lateral sides of limbs"",""type"":""LOCATION""},{""zh"":""四肢内侧"",""en"":""medial sides of limbs"",""type"":""LOCATION""},{""zh"":""外"",""en"":""exterior"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]","[{""zh"":""四肢外侧"",""en"":""lateral sides of limbs"",""type"":""LOCATION""},{""zh"":""四肢内侧"",""en"":""medial sides of limbs"",""type"":""LOCATION""}]",[]
TCM_TEST_0014,test,阴阳失去平衡可导致疾病发生。,Loss of balance between Yin and Yang can lead to disease.,4,2,4,"[{""zh"":""阴阳"",""en"":""Yin and Yang"",""type"":""THEORY""},{""zh"":""平衡"",""en"":""balance"",""type"":""CONCEPT""},{""zh"":""疾病"",""en"":""disease"",""type"":""DISEASE""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""阴阳"",""en"":""Yin and Yang"",""type"":""THEORY""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""阴阳"",""en"":""Yin and Yang"",""type"":""THEORY""},{""zh"":""平衡"",""en"":""balance"",""type"":""CONCEPT""},{""zh"":""疾病"",""en"":""disease"",""type"":""DISEASE""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]"
TCM_TEST_0015,test,阳胜则热，阴胜则寒。,"Excess of Yang produces heat, while excess of Yin produces cold.",4,1,4,"[{""zh"":""阳胜"",""en"":""excess of Yang"",""type"":""SUBSTANCE""},{""zh"":""阴胜"",""en"":""excess of Yin"",""type"":""SUBSTANCE""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""阳胜"",""en"":""excess of Yang"",""type"":""SUBSTANCE""},{""zh"":""阴胜"",""en"":""excess of Yin"",""type"":""SUBSTANCE""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]"
TCM_TEST_0016,test,阳虚则寒，阴虚则热。,"Yang deficiency produces cold, while Yin deficiency produces heat.",4,3,4,"[{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]"
TCM_TEST_0017,test,木具有生长和条达的特性。,Wood has the properties of growth and free unfolding.,3,2,3,"[{""zh"":""生长"",""en"":""growth"",""type"":""CONCEPT""},{""zh"":""条达"",""en"":""free unfolding"",""type"":""PATHOGENESIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""条达"",""en"":""free unfolding"",""type"":""PATHOGENESIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""生长"",""en"":""growth"",""type"":""CONCEPT""},{""zh"":""条达"",""en"":""free unfolding"",""type"":""PATHOGENESIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]"
TCM_TEST_0018,test,火具有温热和升腾的特性。,Fire has the properties of warmth and upward flaring.,4,2,3,"[{""zh"":""温热"",""en"":""warmth"",""type"":""THERAPY""},{""zh"":""升腾"",""en"":""upward flaring"",""type"":""CONCEPT""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]","[{""zh"":""温热"",""en"":""warmth"",""type"":""THERAPY""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]","[{""zh"":""温热"",""en"":""warmth"",""type"":""THERAPY""},{""zh"":""升腾"",""en"":""upward flaring"",""type"":""CONCEPT""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]"
TCM_TEST_0019,test,土具有生化和承载的特性。,"Earth has the properties of generation, transformation and reception.",3,1,2,"[{""zh"":""生化"",""en"":""generation and transformation"",""type"":""THERAPY""},{""zh"":""承载"",""en"":""reception"",""type"":""CONCEPT""},{""zh"":""土"",""en"":""earth"",""type"":""ELEMENT""}]","[{""zh"":""土"",""en"":""earth"",""type"":""ELEMENT""}]","[{""zh"":""承载"",""en"":""reception"",""type"":""CONCEPT""},{""zh"":""土"",""en"":""earth"",""type"":""ELEMENT""}]"
TCM_TEST_0021,test,水具有滋润和下行的特性。,Water has the properties of moistening and flowing downward.,4,1,3,"[{""zh"":""滋润"",""en"":""moistening"",""type"":""CONCEPT""},{""zh"":""下行"",""en"":""flowing downward"",""type"":""THERAPY""},{""zh"":""下"",""en"":""lower"",""type"":""THERAPY""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""zh"":""滋润"",""en"":""moistening"",""type"":""CONCEPT""},{""zh"":""下行"",""en"":""flowing downward"",""type"":""THERAPY""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]"
TCM_TEST_0022,test,母病可以影响子脏。,Disease of the mother organ can affect the child organ.,2,0,1,"[{""zh"":""母病"",""en"":""disease of mother organ"",""type"":""DISEASE""},{""zh"":""子脏"",""en"":""child organ"",""type"":""ORGAN""}]",[],"[{""zh"":""子脏"",""en"":""child organ"",""type"":""ORGAN""}]"
TCM_TEST_0023,test,子病也可以影响母脏。,Disease of the child organ can also affect the mother organ.,2,0,1,"[{""zh"":""子病"",""en"":""disease of child organ"",""type"":""DISEASE""},{""zh"":""母脏"",""en"":""mother organ"",""type"":""ORGAN""}]",[],"[{""zh"":""母脏"",""en"":""mother organ"",""type"":""ORGAN""}]"
TCM_TEST_0024,test,补母法用于治疗子脏虚证。,Reinforcing the mother is used to treat deficiency syndrome of the child organ.,3,1,3,"[{""zh"":""补母法"",""en"":""reinforcing the mother"",""type"":""THERAPY""},{""zh"":""子脏"",""en"":""child organ"",""type"":""ORGAN""},{""zh"":""虚证"",""en"":""deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""虚证"",""en"":""deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补母法"",""en"":""reinforcing the mother"",""type"":""THERAPY""},{""zh"":""子脏"",""en"":""child organ"",""type"":""ORGAN""},{""zh"":""虚证"",""en"":""deficiency syndrome"",""type"":""SYNDROME""}]"
TCM_TEST_0025,test,泻子法用于治疗母脏实证。,Reducing the child is used to treat excess syndrome of the mother organ.,3,1,3,"[{""zh"":""泻子法"",""en"":""reducing the child"",""type"":""THERAPY""},{""zh"":""母脏"",""en"":""mother organ"",""type"":""ORGAN""},{""zh"":""实证"",""en"":""excess syndrome"",""type"":""SYNDROME""}]","[{""zh"":""实证"",""en"":""excess syndrome"",""type"":""SYNDROME""}]","[{""zh"":""泻子法"",""en"":""reducing the child"",""type"":""THERAPY""},{""zh"":""母脏"",""en"":""mother organ"",""type"":""ORGAN""},{""zh"":""实证"",""en"":""excess syndrome"",""type"":""SYNDROME""}]"
TCM_TEST_0026,test,滋水涵木法通过滋肾阴以养肝阴。,Nourishing water to moisten wood nourishes liver Yin by enriching kidney Yin.,4,2,4,"[{""zh"":""滋水涵木"",""en"":""nourishing water to moisten wood"",""type"":""CONCEPT""},{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""},{""zh"":""肝阴"",""en"":""liver Yin"",""type"":""SUBSTANCE""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""滋水涵木"",""en"":""nourishing water to moisten wood"",""type"":""CONCEPT""},{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""},{""zh"":""肝阴"",""en"":""liver Yin"",""type"":""SUBSTANCE""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0027,test,益火补土法通过温肾阳以助脾阳。,Benefiting fire to reinforce earth assists spleen Yang by warming kidney Yang.,4,3,4,"[{""zh"":""益火补土"",""en"":""benefiting fire to reinforce earth"",""type"":""THERAPY""},{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""},{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""},{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""zh"":""益火补土"",""en"":""benefiting fire to reinforce earth"",""type"":""THERAPY""},{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""},{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]"
TCM_TEST_0028,test,金水相生法同时滋养肺肾。,Mutual promotion of metal and water nourishes the lungs and kidneys simultaneously.,4,3,4,"[{""zh"":""金水相生"",""en"":""mutual promotion of metal and water"",""type"":""CONCEPT""},{""zh"":""肺肾"",""en"":""lungs and kidneys"",""type"":""DIAGNOSIS""},{""zh"":""金"",""en"":""metal"",""type"":""ELEMENT""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""zh"":""肺肾"",""en"":""lungs and kidneys"",""type"":""DIAGNOSIS""},{""zh"":""金"",""en"":""metal"",""type"":""ELEMENT""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""zh"":""金水相生"",""en"":""mutual promotion of metal and water"",""type"":""CONCEPT""},{""zh"":""肺肾"",""en"":""lungs and kidneys"",""type"":""DIAGNOSIS""},{""zh"":""金"",""en"":""metal"",""type"":""ELEMENT""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]"
TCM_TEST_0029,test,培土生金法通过健脾益气以补肺气。,Building up earth to generate metal replenishes lung Qi by strengthening the spleen and Qi.,4,2,3,"[{""zh"":""培土生金"",""en"":""building up earth to generate metal"",""type"":""CONCEPT""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""健脾"",""en"":""strengthening spleen"",""type"":""CONCEPT""},{""zh"":""土"",""en"":""earth"",""type"":""ELEMENT""}]","[{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""土"",""en"":""earth"",""type"":""ELEMENT""}]","[{""zh"":""培土生金"",""en"":""building up earth to generate metal"",""type"":""CONCEPT""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""土"",""en"":""earth"",""type"":""ELEMENT""}]"
TCM_TEST_0030,test,抑木扶土法通过疏肝健脾调和肝脾。,Inhibiting wood to support earth harmonizes the liver and spleen by soothing the liver and strengthening the spleen.,4,1,2,"[{""zh"":""抑木扶土"",""en"":""inhibiting wood to support earth"",""type"":""CONCEPT""},{""zh"":""疏肝"",""en"":""soothing liver"",""type"":""CONCEPT""},{""zh"":""健脾"",""en"":""strengthening spleen"",""type"":""CONCEPT""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""抑木扶土"",""en"":""inhibiting wood to support earth"",""type"":""CONCEPT""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]"
TCM_TEST_0031,test,佐金平木法通过清肃肺气制约肝木。,Assisting metal to subdue wood restrains liver wood by purifying lung Qi.,4,2,4,"[{""zh"":""佐金平木"",""en"":""assisting metal to subdue wood"",""type"":""CONCEPT""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""肝木"",""en"":""liver wood"",""type"":""PATHOGENESIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""佐金平木"",""en"":""assisting metal to subdue wood"",""type"":""CONCEPT""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""肝木"",""en"":""liver wood"",""type"":""PATHOGENESIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]"
TCM_TEST_0032,test,泻南补北法通过泻心火以滋肾水。,Draining the south and tonifying the north nourishes kidney water by purging heart fire.,4,3,3,"[{""zh"":""泻南补北"",""en"":""draining south and tonifying north"",""type"":""THERAPY""},{""zh"":""心火"",""en"":""heart fire"",""type"":""DIAGNOSIS""},{""zh"":""肾水"",""en"":""kidney water"",""type"":""CONCEPT""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]","[{""zh"":""心火"",""en"":""heart fire"",""type"":""DIAGNOSIS""},{""zh"":""肾水"",""en"":""kidney water"",""type"":""CONCEPT""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]","[{""zh"":""心火"",""en"":""heart fire"",""type"":""DIAGNOSIS""},{""zh"":""肾水"",""en"":""kidney water"",""type"":""CONCEPT""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]"
TCM_TEST_0033,test,心主血脉依赖心气推动血行。,The heart governs blood and vessels by relying on heart Qi to propel blood circulation.,4,1,3,"[{""zh"":""血脉"",""en"":""blood and vessels"",""type"":""TISSUE""},{""zh"":""心气"",""en"":""heart Qi"",""type"":""DIAGNOSIS""},{""zh"":""血行"",""en"":""blood circulation"",""type"":""DIAGNOSIS""},{""zh"":""动"",""en"":""motion"",""type"":""CONCEPT""}]","[{""zh"":""心气"",""en"":""heart Qi"",""type"":""DIAGNOSIS""}]","[{""zh"":""血脉"",""en"":""blood and vessels"",""type"":""TISSUE""},{""zh"":""心气"",""en"":""heart Qi"",""type"":""DIAGNOSIS""},{""zh"":""血行"",""en"":""blood circulation"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0034,test,心神失养可导致精神活动异常。,Malnutrition of the mind can lead to abnormal mental activities.,4,2,3,"[{""zh"":""精神活动"",""en"":""mental activities"",""type"":""DIAGNOSIS""},{""zh"":""心神失养"",""en"":""malnutrition of the mind"",""type"":""DIAGNOSIS""},{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""},{""zh"":""动"",""en"":""motion"",""type"":""CONCEPT""}]","[{""zh"":""心神失养"",""en"":""malnutrition of the mind"",""type"":""DIAGNOSIS""},{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""}]","[{""zh"":""精神活动"",""en"":""mental activities"",""type"":""DIAGNOSIS""},{""zh"":""心神失养"",""en"":""malnutrition of the mind"",""type"":""DIAGNOSIS""},{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""}]"
