id,split,zh,en,text_type,term_count,entities,source_status,note,entities_gold,entities_model,entities_eval,term_count_gold,term_count_model,term_count_eval
TCM_TRAIN_0603,train,回阳救逆法可以治疗亡阳证。,The method of restore Yang and rescue collapse can treat Yang collapse syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""回阳救逆"",""en"":""restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""回阳救逆"",""en"":""restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]","[{""zh"":""回阳救逆"",""en"":""restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]","[{""zh"":""回阳救逆"",""en"":""restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0604,train,回阳救逆药多用于亡阳证。,Medicinals that restore Yang and rescue collapse are often used for Yang collapse syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""回阳救逆药"",""en"":""medicinals that restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""回阳救逆药"",""en"":""medicinals that restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]","[{""zh"":""回阳救逆药"",""en"":""medicinals that restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]","[{""zh"":""回阳救逆药"",""en"":""medicinals that restore Yang and rescue collapse"",""type"":""SUBSTANCE""},{""zh"":""亡阳证"",""en"":""Yang collapse syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0605,train,补气健脾法可以治疗脾气虚证。,The method of tonify Qi and strengthen the spleen can treat spleen-Qi deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""补气健脾"",""en"":""tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""补气健脾"",""en"":""tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补气健脾"",""en"":""tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补气健脾"",""en"":""tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0606,train,补气健脾药多用于脾气虚证。,Medicinals that tonify Qi and strengthen the spleen are often used for spleen-Qi deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""补气健脾药"",""en"":""medicinals that tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""补气健脾药"",""en"":""medicinals that tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补气健脾药"",""en"":""medicinals that tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补气健脾药"",""en"":""medicinals that tonify Qi and strengthen the spleen"",""type"":""THERAPY""},{""zh"":""脾气虚证"",""en"":""spleen-Qi deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0607,train,补血养心法可以治疗心血虚证。,The method of tonify blood and nourish the heart can treat Heart-blood deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""补血养心"",""en"":""tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""补血养心"",""en"":""tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补血养心"",""en"":""tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补血养心"",""en"":""tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0608,train,补血养心药多用于心血虚证。,Medicinals that tonify blood and nourish the heart are often used for Heart-blood deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""补血养心药"",""en"":""medicinals that tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""补血养心药"",""en"":""medicinals that tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补血养心药"",""en"":""medicinals that tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""补血养心药"",""en"":""medicinals that tonify blood and nourish the heart"",""type"":""THERAPY""},{""zh"":""心血虚证"",""en"":""Heart-blood deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0609,train,滋阴润肺法可以治疗肺阴虚证。,The method of nourish Yin and moisten the lungs can treat lung-Yin deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""滋阴润肺"",""en"":""nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""滋阴润肺"",""en"":""nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""滋阴润肺"",""en"":""nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""滋阴润肺"",""en"":""nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0610,train,滋阴润肺药多用于肺阴虚证。,Medicinals that nourish Yin and moisten the lungs are often used for lung-Yin deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""滋阴润肺药"",""en"":""medicinals that nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""滋阴润肺药"",""en"":""medicinals that nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""滋阴润肺药"",""en"":""medicinals that nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""滋阴润肺药"",""en"":""medicinals that nourish Yin and moisten the lungs"",""type"":""THERAPY""},{""zh"":""肺阴虚证"",""en"":""lung-Yin deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0611,train,温补肾阳法可以治疗肾阳虚证。,The method of warm and tonify kidney Yang can treat kidney-Yang deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""温补肾阳"",""en"":""warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""温补肾阳"",""en"":""warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""温补肾阳"",""en"":""warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""温补肾阳"",""en"":""warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0612,train,温补肾阳药多用于肾阳虚证。,Medicinals that warm and tonify kidney Yang are often used for kidney-Yang deficiency syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""温补肾阳药"",""en"":""medicinals that warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""温补肾阳药"",""en"":""medicinals that warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""温补肾阳药"",""en"":""medicinals that warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]","[{""zh"":""温补肾阳药"",""en"":""medicinals that warm and tonify kidney Yang"",""type"":""THERAPY""},{""zh"":""肾阳虚证"",""en"":""kidney-Yang deficiency syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0613,train,活血化瘀法可以治疗血瘀证。,The method of activate blood and transform stasis can treat blood-stasis syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""活血化瘀"",""en"":""activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""活血化瘀"",""en"":""activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]","[{""zh"":""活血化瘀"",""en"":""activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]","[{""zh"":""活血化瘀"",""en"":""activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0614,train,活血化瘀药多用于血瘀证。,Medicinals that activate blood and transform stasis are often used for blood-stasis syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""活血化瘀药"",""en"":""medicinals that activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""活血化瘀药"",""en"":""medicinals that activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]","[{""zh"":""活血化瘀药"",""en"":""medicinals that activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]","[{""zh"":""活血化瘀药"",""en"":""medicinals that activate blood and transform stasis"",""type"":""THERAPY""},{""zh"":""血瘀证"",""en"":""blood-stasis syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0615,train,行气止痛法可以治疗气滞痛证。,The method of move Qi and relieve pain can treat Qi-stagnation pain syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""行气止痛"",""en"":""move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""行气止痛"",""en"":""move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]","[{""zh"":""行气止痛"",""en"":""move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]","[{""zh"":""行气止痛"",""en"":""move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0616,train,行气止痛药多用于气滞痛证。,Medicinals that move Qi and relieve pain are often used for Qi-stagnation pain syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""行气止痛药"",""en"":""medicinals that move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""行气止痛药"",""en"":""medicinals that move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]","[{""zh"":""行气止痛药"",""en"":""medicinals that move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]","[{""zh"":""行气止痛药"",""en"":""medicinals that move Qi and relieve pain"",""type"":""THERAPY""},{""zh"":""气滞痛证"",""en"":""Qi-stagnation pain syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0617,train,化痰止咳法可以治疗痰咳证。,The method of resolve phlegm and stop cough can treat phlegm-cough syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""化痰止咳"",""en"":""resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""化痰止咳"",""en"":""resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]","[{""zh"":""化痰止咳"",""en"":""resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]","[{""zh"":""化痰止咳"",""en"":""resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0618,train,化痰止咳药多用于痰咳证。,Medicinals that resolve phlegm and stop cough are often used for phlegm-cough syndrome.,24_surgery_local_syndrome_terms,2,"[{""zh"":""化痰止咳药"",""en"":""medicinals that resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,medicinal action; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""化痰止咳药"",""en"":""medicinals that resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]","[{""zh"":""化痰止咳药"",""en"":""medicinals that resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]","[{""zh"":""化痰止咳药"",""en"":""medicinals that resolve phlegm and stop cough"",""type"":""THERAPY""},{""zh"":""痰咳证"",""en"":""phlegm-cough syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0619,train,平肝潜阳法可以治疗肝阳上亢证。,The method of calm the liver and suppress Yang can treat hyperactivity of Liver-Yang.,24_surgery_local_syndrome_terms,2,"[{""zh"":""平肝潜阳"",""en"":""calm the liver and suppress Yang"",""type"":""SUBSTANCE""},{""zh"":""肝阳上亢证"",""en"":""hyperactivity of Liver-Yang"",""type"":""SYNDROME""}]",user_approved_candidate,therapeutic method; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""平肝潜阳"",""en"":""calm the liver and suppress Yang"",""type"":""SUBSTANCE""},{""zh"":""肝阳上亢证"",""en"":""hyperactivity of Liver-Yang"",""type"":""SYNDROME""}]","[{""zh"":""平肝潜阳"",""en"":""calm the liver and suppress Yang"",""type"":""SUBSTANCE""},{""zh"":""肝阳上亢证"",""en"":""hyperactivity of Liver-Yang"",""type"":""SYNDROME""}]","[{""zh"":""平肝潜阳"",""en"":""calm the liver and suppress Yang"",""type"":""SUBSTANCE""},{""zh"":""肝阳上亢证"",""en"":""hyperactivity of Liver-Yang"",""type"":""SYNDROME""}]",2,2,2
