id,split,zh,spans_json,span_count,char_count,labels_json
TCM_TRAIN_0681,train,肺炎喘嗽以肺气闭郁为主要病机。,"[{""start"":0,""end"":4,""text"":""肺炎喘嗽"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""肺气闭郁"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0682,train,风寒闭肺多与肺气宣降失常有关。,"[{""start"":0,""end"":4,""text"":""风寒闭肺"",""type"":""SYNDROME""},{""start"":6,""end"":12,""text"":""肺气宣降失常"",""type"":""SYNDROME""}]",2,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0683,train,风寒闭肺以肺气宣降失常为主要病机。,"[{""start"":0,""end"":4,""text"":""风寒闭肺"",""type"":""SYNDROME""},{""start"":5,""end"":11,""text"":""肺气宣降失常"",""type"":""SYNDROME""},{""start"":14,""end"":16,""text"":""病机"",""type"":""CONCEPT""}]",3,17,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0684,train,风热闭肺多与肺气闭郁有关。,"[{""start"":0,""end"":4,""text"":""风热闭肺"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""肺气闭郁"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0685,train,风热闭肺以肺气闭郁为主要病机。,"[{""start"":0,""end"":4,""text"":""风热闭肺"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""肺气闭郁"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0686,train,痰热闭肺多与气道阻塞有关。,"[{""start"":0,""end"":4,""text"":""痰热闭肺"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""气道阻塞"",""type"":""CONCEPT""}]",2,13,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0687,train,痰热闭肺以气道阻塞为主要病机。,"[{""start"":0,""end"":4,""text"":""痰热闭肺"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""气道阻塞"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0688,train,口疮多与心脾积热有关。,"[{""start"":0,""end"":2,""text"":""口疮"",""type"":""DISEASE""},{""start"":4,""end"":8,""text"":""心脾积热"",""type"":""CONCEPT""}]",2,11,"[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0689,train,口疮以心脾积热为主要病机。,"[{""start"":0,""end"":2,""text"":""口疮"",""type"":""DISEASE""},{""start"":3,""end"":7,""text"":""心脾积热"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""病机"",""type"":""CONCEPT""}]",3,13,"[""B-DISEASE"",""I-DISEASE"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0690,train,厌食多与脾胃运化失常有关。,"[{""start"":0,""end"":2,""text"":""厌食"",""type"":""CONCEPT""},{""start"":4,""end"":10,""text"":""脾胃运化失常"",""type"":""SYNDROME""}]",2,13,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0691,train,厌食以脾胃运化失常为主要病机。,"[{""start"":0,""end"":2,""text"":""厌食"",""type"":""CONCEPT""},{""start"":3,""end"":9,""text"":""脾胃运化失常"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0692,train,疳证多与脾胃损伤有关。,"[{""start"":0,""end"":2,""text"":""疳证"",""type"":""SYNDROME""},{""start"":4,""end"":8,""text"":""脾胃损伤"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0693,train,疳证以脾胃损伤为主要病机。,"[{""start"":0,""end"":2,""text"":""疳证"",""type"":""SYNDROME""},{""start"":3,""end"":7,""text"":""脾胃损伤"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""病机"",""type"":""CONCEPT""}]",3,13,"[""B-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0694,train,泄泻多与脾胃功能失调有关。,"[{""start"":0,""end"":2,""text"":""泄泻"",""type"":""DISEASE""},{""start"":4,""end"":10,""text"":""脾胃功能失调"",""type"":""CONCEPT""}]",2,13,"[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0695,train,泄泻以脾胃功能失调为主要病机。,"[{""start"":0,""end"":2,""text"":""泄泻"",""type"":""DISEASE""},{""start"":3,""end"":9,""text"":""脾胃功能失调"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-DISEASE"",""I-DISEASE"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0696,train,伤食泄泻多与饮食积滞有关。,"[{""start"":0,""end"":4,""text"":""伤食泄泻"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""饮食积滞"",""type"":""CONCEPT""}]",2,13,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0697,train,伤食泄泻以饮食积滞为主要病机。,"[{""start"":0,""end"":4,""text"":""伤食泄泻"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""饮食积滞"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0698,train,脾虚泄泻多与脾气不足有关。,"[{""start"":0,""end"":4,""text"":""脾虚泄泻"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""脾气不足"",""type"":""SYNDROME""}]",2,13,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0699,train,脾虚泄泻以脾气不足为主要病机。,"[{""start"":0,""end"":4,""text"":""脾虚泄泻"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""脾气不足"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0700,train,病毒性心肌炎多与温热邪毒有关。,"[{""start"":0,""end"":6,""text"":""病毒性心肌炎"",""type"":""CONCEPT""},{""start"":8,""end"":12,""text"":""温热邪毒"",""type"":""CONCEPT""}]",2,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0701,train,病毒性心肌炎以温热邪毒为主要病机。,"[{""start"":0,""end"":6,""text"":""病毒性心肌炎"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""温热邪毒"",""type"":""CONCEPT""},{""start"":14,""end"":16,""text"":""病机"",""type"":""CONCEPT""}]",3,17,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0702,train,急性肾炎多与风水相搏有关。,"[{""start"":0,""end"":4,""text"":""急性肾炎"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""风水相搏"",""type"":""CONCEPT""}]",2,13,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0703,train,急性肾炎以风水相搏为主要病机。,"[{""start"":0,""end"":4,""text"":""急性肾炎"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""风水相搏"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0704,train,水肿多与肺脾肾失调有关。,"[{""start"":0,""end"":2,""text"":""水肿"",""type"":""DISEASE""},{""start"":4,""end"":9,""text"":""肺脾肾失调"",""type"":""CONCEPT""}]",2,12,"[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0705,train,水肿以肺脾肾失调为主要病机。,"[{""start"":0,""end"":2,""text"":""水肿"",""type"":""DISEASE""},{""start"":3,""end"":8,""text"":""肺脾肾失调"",""type"":""CONCEPT""},{""start"":11,""end"":13,""text"":""病机"",""type"":""CONCEPT""}]",3,14,"[""B-DISEASE"",""I-DISEASE"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0706,train,惊风多与肝风内动有关。,"[{""start"":0,""end"":2,""text"":""惊风"",""type"":""CONCEPT""},{""start"":4,""end"":8,""text"":""肝风内动"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0707,train,惊风以肝风内动为主要病机。,"[{""start"":0,""end"":2,""text"":""惊风"",""type"":""CONCEPT""},{""start"":3,""end"":7,""text"":""肝风内动"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""病机"",""type"":""CONCEPT""}]",3,13,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0708,train,癫痫多与风痰瘀阻闭心窍有关。,"[{""start"":0,""end"":2,""text"":""癫痫"",""type"":""CONCEPT""},{""start"":4,""end"":11,""text"":""风痰瘀阻闭心窍"",""type"":""CONCEPT""}]",2,14,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0709,train,癫痫以风痰瘀阻闭心窍为主要病机。,"[{""start"":0,""end"":2,""text"":""癫痫"",""type"":""CONCEPT""},{""start"":3,""end"":10,""text"":""风痰瘀阻闭心窍"",""type"":""CONCEPT""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0710,train,痿证多与肺热津伤有关。,"[{""start"":0,""end"":2,""text"":""痿证"",""type"":""DISEASE""},{""start"":4,""end"":8,""text"":""肺热津伤"",""type"":""SYNDROME""}]",2,11,"[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0711,train,痿证以肺热津伤为主要病机。,"[{""start"":0,""end"":2,""text"":""痿证"",""type"":""DISEASE""},{""start"":3,""end"":7,""text"":""肺热津伤"",""type"":""SYNDROME""},{""start"":10,""end"":12,""text"":""病机"",""type"":""CONCEPT""}]",3,13,"[""B-DISEASE"",""I-DISEASE"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0712,train,痹证多与风寒湿邪阻滞经络有关。,"[{""start"":0,""end"":2,""text"":""痹证"",""type"":""DISEASE""},{""start"":4,""end"":12,""text"":""风寒湿邪阻滞经络"",""type"":""SYNDROME""}]",2,15,"[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0713,train,痹证以风寒湿邪阻滞经络为主要病机。,"[{""start"":0,""end"":2,""text"":""痹证"",""type"":""DISEASE""},{""start"":3,""end"":11,""text"":""风寒湿邪阻滞经络"",""type"":""SYNDROME""},{""start"":14,""end"":16,""text"":""病机"",""type"":""CONCEPT""}]",3,17,"[""B-DISEASE"",""I-DISEASE"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0714,train,脑积水多与水液代谢失常有关。,"[{""start"":0,""end"":3,""text"":""脑积水"",""type"":""CONCEPT""},{""start"":5,""end"":11,""text"":""水液代谢失常"",""type"":""SYNDROME""}]",2,14,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0715,train,脑积水以水液代谢失常为主要病机。,"[{""start"":0,""end"":3,""text"":""脑积水"",""type"":""CONCEPT""},{""start"":4,""end"":10,""text"":""水液代谢失常"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0716,train,遗尿多与肾气不固有关。,"[{""start"":0,""end"":2,""text"":""遗尿"",""type"":""CONCEPT""},{""start"":4,""end"":8,""text"":""肾气不固"",""type"":""SYNDROME""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0717,train,遗尿以肾气不固为主要病机。,"[{""start"":0,""end"":2,""text"":""遗尿"",""type"":""CONCEPT""},{""start"":3,""end"":7,""text"":""肾气不固"",""type"":""SYNDROME""},{""start"":10,""end"":12,""text"":""病机"",""type"":""CONCEPT""}]",3,13,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0718,train,过敏性紫癜多与血热妄行有关。,"[{""start"":0,""end"":5,""text"":""过敏性紫癜"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""血热妄行"",""type"":""SYNDROME""}]",2,14,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0719,train,过敏性紫癜以血热妄行为主要病机。,"[{""start"":0,""end"":5,""text"":""过敏性紫癜"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""血热妄行"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0720,train,新生儿黄疸多与湿热熏蒸有关。,"[{""start"":0,""end"":5,""text"":""新生儿黄疸"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""湿热熏蒸"",""type"":""SYNDROME""}]",2,14,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0721,train,新生儿黄疸以湿热熏蒸为主要病机。,"[{""start"":0,""end"":5,""text"":""新生儿黄疸"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""湿热熏蒸"",""type"":""SYNDROME""},{""start"":13,""end"":15,""text"":""病机"",""type"":""CONCEPT""}]",3,16,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0722,train,新生儿硬肿症多与阳气虚衰有关。,"[{""start"":0,""end"":6,""text"":""新生儿硬肿症"",""type"":""CONCEPT""},{""start"":8,""end"":12,""text"":""阳气虚衰"",""type"":""SYNDROME""}]",2,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0723,train,新生儿硬肿症以阳气虚衰为主要病机。,"[{""start"":0,""end"":6,""text"":""新生儿硬肿症"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""阳气虚衰"",""type"":""SYNDROME""},{""start"":14,""end"":16,""text"":""病机"",""type"":""CONCEPT""}]",3,17,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0724,train,风疹多与风热时邪犯表有关。,"[{""start"":0,""end"":2,""text"":""风疹"",""type"":""CONCEPT""},{""start"":4,""end"":10,""text"":""风热时邪犯表"",""type"":""SYNDROME""}]",2,13,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_TRAIN_0725,train,风疹以风热时邪犯表为主要病机。,"[{""start"":0,""end"":2,""text"":""风疹"",""type"":""CONCEPT""},{""start"":3,""end"":9,""text"":""风热时邪犯表"",""type"":""SYNDROME""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0726,train,水痘多与时行邪毒外袭有关。,"[{""start"":0,""end"":2,""text"":""水痘"",""type"":""CONCEPT""},{""start"":4,""end"":10,""text"":""时行邪毒外袭"",""type"":""CONCEPT""}]",2,13,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0727,train,水痘以时行邪毒外袭为主要病机。,"[{""start"":0,""end"":2,""text"":""水痘"",""type"":""CONCEPT""},{""start"":3,""end"":9,""text"":""时行邪毒外袭"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""病机"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0728,train,流行性腮腺炎多与温毒外袭有关。,"[{""start"":0,""end"":6,""text"":""流行性腮腺炎"",""type"":""CONCEPT""},{""start"":8,""end"":12,""text"":""温毒外袭"",""type"":""CONCEPT""}]",2,15,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0729,train,流行性腮腺炎以温毒外袭为主要病机。,"[{""start"":0,""end"":6,""text"":""流行性腮腺炎"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""温毒外袭"",""type"":""CONCEPT""},{""start"":14,""end"":16,""text"":""病机"",""type"":""CONCEPT""}]",3,17,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0730,train,阴阳辨证是外科辨证的纲领。,"[{""start"":0,""end"":4,""text"":""阴阳辨证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""外科辨证"",""type"":""SYNDROME""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0731,train,外科疾病辨证必须先辨清阴阳属性。,"[{""start"":0,""end"":6,""text"":""外科疾病辨证"",""type"":""SYNDROME""},{""start"":11,""end"":15,""text"":""阴阳属性"",""type"":""CONCEPT""}]",2,16,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0732,train,急性发作者多属阳证。,"[{""start"":0,""end"":4,""text"":""急性发作"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""阳证"",""type"":""SYNDROME""}]",2,10,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0733,train,慢性发作者多属阴证。,"[{""start"":0,""end"":4,""text"":""慢性发作"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""阴证"",""type"":""SYNDROME""}]",2,10,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_TRAIN_0734,train,病发于肌肤浅表者属阳。,"[{""start"":3,""end"":7,""text"":""肌肤浅表"",""type"":""CONCEPT""},{""start"":9,""end"":10,""text"":""阳"",""type"":""CONCEPT""}]",2,11,"[""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""O""]"
