id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0149,test,阴证疮疡多由寒痰凝滞而成。,阴证疮疡多由寒痰凝滞而成。,Yin-type sores and ulcers are often caused by stagnation of cold phlegm.,Yin-Qi syndrome often arises from stagnation of cold-Qi.,Yin-Qi syndrome often arises from stagnation of cold-Qi.,Yin-Qi syndrome often arises from stagnation of cold phlegm.,Yin-Qi syndrome often arises from stagnation of cold-Qi.,False,"[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""寒痰凝滞"", ""en"": ""stagnation of cold phlegm"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""寒痰凝滞"", ""en"": ""stagnation of cold phlegm"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}]","[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""寒痰凝滞"", ""en"": ""stagnation of cold phlegm"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴证"", ""en"": ""Yin syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0150,test,阳证疮疡多由火毒壅盛而成。,阳证疮疡多由火毒壅盛而成。,Yang-type sores and ulcers are often caused by exuberant fire toxin.,Yang-scientific spleen often arises from fire-poisonous spleen.,Yang-scientific spleen often arises from fire-poisonous spleen.,Yang-scientific spleen often arises from fire-poisonous spleen.,Yang-scientific spleen often arises from fire-poisonous spleen.,False,"[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0151,test,神志清楚常提示心神得养。,神志清楚常提示心神得养。,Clear consciousness often indicates that the mind is nourished.,God-consciousness often indicates that the mind is nourished by God.,God-consciousness often indicates that the mind is nourished by God.,God-consciousness often indicates that the mind is nourished by God.,God-consciousness often indicates that the mind is nourished by God.,False,"[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}]","[{""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0152,test,神志昏蒙常提示痰火扰心。,神志昏蒙常提示痰火扰心。,Clouded consciousness often indicates phlegm-fire disturbing the heart.,Divine-consciousness syndrome often indicates inflammation of the fire disturbing the heart.,Divine-consciousness syndrome often indicates inflammation of the fire disturbing the heart.,clouded consciousness syndrome often indicates inflammation of the fire disturbing the heart.,Divine-consciousness syndrome often indicates inflammation of the fire disturbing the heart.,False,"[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰火扰心"", ""en"": ""phlegm-fire disturbing heart"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0153,test,面色萎黄多与脾虚气血不足有关。,面色萎黄多与脾虚气血不足有关。,A sallow complexion is often related to spleen deficiency with insufficiency of Qi and blood.,The abundance of facial-colored spleen-yellow is associated with insufficiency of spleen-Qi blood.,The abundance of facial-colored spleen-yellow is associated with insufficiency of spleen-Qi blood.,The abundance of facial-colored spleen-yellow is associated with insufficiency of Qi and blood.,The abundance of facial-colored spleen-yellow is associated with insufficiency of spleen-Qi blood.,False,"[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0154,test,面色晦暗常提示瘀血内阻。,面色晦暗常提示瘀血内阻。,A dark complexion often indicates internal obstruction by blood stasis.,Darkness of facial pathogen often indicates internal constraint of pathogenic blood.,Darkness of facial pathogen often indicates internal constraint of pathogenic blood.,Darkness of facial pathogen often indicates internal constraint of pathogenic blood.,Darkness of facial pathogen often indicates internal constraint of pathogenic blood.,False,"[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0155,test,面色浮白多与阳气不足有关。,面色浮白多与阳气不足有关。,A pale and puffy complexion is often related to insufficiency of Yang-Qi.,Excessive white-floating facial color is related to insufficiency of Yang Qi.,Excessive white-floating facial color is related to insufficiency of Yang Qi.,Excessive white-floating facial color is related to insufficiency of Yang Qi.,Excessive white-floating facial color is related to insufficiency of Yang Qi.,False,"[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色浮白"", ""en"": ""pale puffy complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0156,test,舌体胖大多提示水湿内停。,舌体胖大多提示水湿内停。,An enlarged tongue body often indicates internal retention of water-dampness.,Fatness of the tongue often indicates stagnation of water within moisture.,Fatness of the tongue often indicates stagnation of water within moisture.,Fatness of the tongue often indicates stagnation of water within moisture.,Fatness of the tongue often indicates stagnation of water within moisture.,False,"[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0157,test,舌体瘦薄多提示阴血不足。,舌体瘦薄多提示阴血不足。,A thin tongue body often indicates insufficiency of Yin and blood.,Thin tongue often indicates insufficiency of renal blood.,Thin tongue often indicates insufficiency of renal blood.,thin tongue body often indicates insufficiency of renal blood.,Thin tongue often indicates insufficiency of renal blood.,False,"[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴血不足"", ""en"": ""Yin-blood insufficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0158,test,舌有齿痕多提示脾虚湿盛。,舌有齿痕多提示脾虚湿盛。,Tooth marks on the tongue often indicate spleen deficiency with exuberant dampness.,The tongue often has spleen marks indicating excess spleen and moisture.,The tongue often has spleen marks indicating excess spleen and moisture.,The tongue often has spleen marks indicating excess spleen and moisture.,The tongue often has spleen marks indicating excess spleen and moisture.,False,"[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0159,test,舌质暗紫常提示瘀血阻滞。,舌质暗紫常提示瘀血阻滞。,A dark-purple tongue body often indicates obstruction by blood stasis.,Dark purple of the tongue often indicates stagnation of spleen blood.,Dark purple of the tongue often indicates stagnation of spleen blood.,dark-purple tongue body often indicates stagnation of spleen blood.,Dark purple of the tongue often indicates stagnation of spleen blood.,False,"[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}]",[],"[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血阻滞"", ""en"": ""blood stasis obstruction"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0160,test,苔腻多提示湿浊或痰饮内停。,苔腻多提示湿浊或痰饮内停。,A greasy coating often indicates internal retention of damp turbidity or phlegm-fluid.,Dampness often indicates internal stagnation of the dampness of the spleen or spleen.,Dampness often indicates internal stagnation of the dampness of the spleen or spleen.,Dampness often indicates internal stagnation of the dampness of the spleen or spleen.,Dampness often indicates internal stagnation of the dampness of the spleen or spleen.,False,"[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0161,test,苔少多提示胃阴不足。,苔少多提示胃阴不足。,Scanty coating often indicates insufficiency of stomach Yin.,Poor spleen often indicates insufficiency of stomach-Qi.,Poor spleen often indicates insufficiency of stomach-Qi.,Poor spleen often indicates insufficiency of stomach Yin.,Poor spleen often indicates insufficiency of stomach-Qi.,False,"[{""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""苔少"", ""en"": ""scanty coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""苔少"", ""en"": ""scanty coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""胃阴不足"", ""en"": ""stomach Yin insufficiency"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""胃阴不足"", ""en"": ""stomach Yin insufficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""苔少"", ""en"": ""scanty coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0162,test,剥苔多提示胃气胃阴受损。,剥苔多提示胃气胃阴受损。,Peeled coating often indicates damage to stomach Qi and stomach Yin.,Exfoliation often indicates impairment of stomach-Qi and stomach-Qi.,Exfoliation often indicates impairment of stomach-Qi and stomach-Qi.,Exfoliation often indicates impairment of stomach Qi and stomach Yin.,Exfoliation often indicates impairment of stomach-Qi and stomach-Qi.,False,"[{""zh"": ""胃气胃阴"", ""en"": ""stomach Qi and stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""胃气胃阴"", ""en"": ""stomach Qi and stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""胃气胃阴"", ""en"": ""stomach Qi and stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""胃阴"", ""en"": ""stomach Yin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""剥苔"", ""en"": ""peeled coating"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0163,test,口渴喜冷饮多提示里热炽盛。,口渴喜冷饮多提示里热炽盛。,Thirst with preference for cold drinks often indicates exuberant interior heat.,Thirst enjoying cold drinking often indicates excess heat.,Thirst enjoying cold drinking often indicates excess heat.,Thirst enjoying cold drinking often indicates excess heat.,Thirst enjoying cold drinking often indicates excess heat.,False,"[{""zh"": ""里热炽盛"", ""en"": ""exuberant interior heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口渴"", ""en"": ""thirst"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""里热炽盛"", ""en"": ""exuberant interior heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口渴"", ""en"": ""thirst"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]",[],"[{""zh"": ""里热炽盛"", ""en"": ""exuberant interior heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口渴"", ""en"": ""thirst"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0164,test,口淡不渴多提示寒湿困脾。,口淡不渴多提示寒湿困脾。,Bland taste without thirst often indicates cold-dampness encumbering the spleen.,Insensibility of the mouth often indicates cold-mildness entangling the kidneys.,Insensibility of the mouth often indicates cold-mildness entangling the kidneys.,Insensibility of the mouth often indicates cold-mildness entangling the kidneys.,Insensibility of the mouth often indicates cold-mildness entangling the kidneys.,False,"[{""zh"": ""口淡"", ""en"": ""bland taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""口淡"", ""en"": ""bland taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""寒湿困脾"", ""en"": ""cold-dampness encumbering spleen"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""寒湿困脾"", ""en"": ""cold-dampness encumbering spleen"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口淡"", ""en"": ""bland taste"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
